,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
7956,2014-09-05,4,2800,8190,1.0,0,0,3,1100,1971,0,98177,47.7695,-122.368,569500
7957,2014-05-15,4,2680,9185,2.0,0,0,3,0,1989,0,98029,47.5738,-121.992,620000
7958,2014-12-11,3,1680,9460,1.0,0,0,4,0,1959,0,98006,47.5525,-122.182,466000
7959,2015-03-24,3,1120,10032,1.0,0,0,3,0,1962,0,98034,47.7182,-122.194,355500
7960,2015-05-08,2,1040,7200,1.0,0,0,4,0,1955,0,98033,47.6823,-122.203,687500
7961,2015-04-11,3,1790,2240,2.0,0,0,4,0,1975,0,98052,47.6343,-122.106,432100
7962,2014-07-21,3,2410,34848,1.5,0,0,3,0,1976,0,98006,47.5694,-122.12,500000
7963,2014-10-10,5,3370,7313,2.0,0,0,4,1230,1988,0,98029,47.5632,-122.015,690000
7964,2015-01-02,2,800,5150,1.0,0,0,4,0,1949,0,98118,47.5525,-122.274,350000
7965,2014-06-10,2,1380,5000,1.0,0,0,3,510,1943,0,98108,47.5339,-122.293,268000
7966,2014-06-19,2,990,39964,1.0,0,0,2,0,1945,0,98042,47.3577,-122.085,120000
7967,2015-02-18,4,1800,9229,2.0,0,0,3,0,1994,0,98022,47.1927,-122.015,285000
7968,2014-10-08,4,1820,12327,1.0,0,0,4,440,1955,0,98006,47.5767,-122.144,365000
7969,2015-04-08,3,2620,6842,2.0,0,0,3,0,2002,0,98053,47.6846,-122.037,635000
7970,2014-07-08,2,2290,3507,2.0,0,0,3,0,2005,0,98029,47.5545,-122.002,630000
7971,2015-03-05,4,2200,4466,2.0,0,0,3,0,1968,0,98103,47.7005,-122.339,450000
7972,2015-03-04,4,2940,12600,1.0,0,0,4,1090,1974,0,98074,47.6294,-122.062,590000
7973,2014-09-09,2,1700,3618,1.0,0,1,3,440,1950,0,98199,47.6336,-122.397,895000
7974,2014-05-14,3,860,11900,1.0,0,0,4,0,1963,0,98030,47.3574,-122.186,160000
7975,2014-09-30,2,910,5000,1.0,0,0,3,0,1924,0,98107,47.6733,-122.37,520000
7976,2014-08-06,4,2820,13059,2.0,0,0,4,0,1976,0,98058,47.4508,-122.132,432000
7977,2014-05-19,2,930,4743,1.0,0,0,4,0,1942,0,98056,47.4966,-122.187,141800
7978,2014-07-14,4,2190,4560,2.5,0,0,5,0,1910,0,98103,47.662,-122.329,980000
7979,2015-04-16,4,3430,7200,2.0,0,0,3,0,2014,0,98033,47.6842,-122.196,1290000
7980,2014-11-17,4,2560,6900,1.0,0,0,3,1080,1959,0,98115,47.686,-122.297,740000
7981,2014-10-10,2,770,6450,1.0,0,0,4,0,1948,0,98106,47.531,-122.358,230000
7982,2014-06-23,3,5230,17826,2.0,1,4,3,1490,2005,0,98040,47.5348,-122.243,3400000
7983,2015-04-08,3,2440,9689,1.0,0,2,4,610,1974,0,98008,47.6141,-122.111,954500
7984,2015-03-16,3,1650,3150,1.5,0,0,4,0,1929,0,98122,47.6156,-122.297,622000
7985,2015-03-03,1,780,4000,1.0,0,0,3,0,1905,0,98108,47.5424,-122.321,90000
7986,2014-10-29,3,1260,1634,3.0,0,0,3,0,1998,0,98103,47.697,-122.349,342000
7987,2014-07-29,4,2320,4683,2.0,0,0,3,0,2007,0,98042,47.3349,-122.059,305000
7988,2014-08-20,4,1560,8820,1.0,0,3,3,500,1979,0,98001,47.3382,-122.257,259900
7989,2014-08-27,3,2330,6346,1.5,0,0,3,730,1934,2014,98146,47.5135,-122.38,420000
7990,2015-03-04,2,1400,19570,1.5,0,0,3,300,1929,0,98168,47.4724,-122.271,250000
7991,2015-03-23,3,1450,6875,1.0,0,0,4,0,1961,0,98198,47.4205,-122.316,249950
7992,2015-02-17,2,1140,15120,1.0,0,0,4,150,1932,0,98055,47.4521,-122.196,199000
7993,2015-04-07,3,1120,7320,1.0,0,0,4,0,1954,0,98146,47.5103,-122.382,355200
7994,2014-09-09,3,1970,13709,1.0,0,0,4,290,1955,0,98155,47.7562,-122.277,425000
7995,2014-11-12,3,1110,7128,1.0,0,0,3,0,1980,0,98052,47.6968,-122.124,379500
7996,2014-08-19,4,3070,6923,2.0,0,0,3,0,2009,0,98033,47.669,-122.172,860000
7997,2014-05-12,3,1940,4927,2.0,0,0,3,0,2004,0,98058,47.4479,-122.12,335000
7998,2014-11-05,3,3050,12558,2.0,0,0,3,0,1997,0,98074,47.6549,-122.089,865000
7999,2015-04-08,3,1240,3600,1.5,0,0,3,0,1902,0,98144,47.5986,-122.298,390000
8000,2014-09-09,5,3380,7805,2.0,0,0,3,0,2014,0,98148,47.4349,-122.328,569950
8001,2015-02-05,3,3190,7828,2.0,0,0,3,0,2006,0,98059,47.5047,-122.144,495500
8002,2014-12-11,4,1670,10200,1.0,0,0,3,280,1953,0,98118,47.5524,-122.267,476500
8003,2014-08-12,3,1660,11200,1.0,0,0,3,0,1957,0,98056,47.5121,-122.168,261000
8004,2014-08-22,4,2070,9822,1.0,0,0,5,0,1955,0,98006,47.566,-122.14,375000
8005,2015-04-22,4,2070,9822,1.0,0,0,5,0,1955,0,98006,47.566,-122.14,550000
8006,2014-07-23,2,1430,4000,1.0,0,0,3,500,1949,0,98118,47.5233,-122.284,230000
8007,2015-02-04,5,2270,10700,1.0,0,0,4,700,1963,0,98028,47.741,-122.256,526750
8008,2015-03-04,3,1980,7680,1.5,0,0,4,910,1911,0,98033,47.6839,-122.195,606000
8009,2015-04-24,4,2500,26400,1.0,0,0,3,720,1977,0,98031,47.3444,-122.084,368500
8010,2014-09-29,3,1230,171190,1.0,0,0,3,0,1973,0,98070,47.4397,-122.46,275000
8011,2015-04-22,4,1390,9023,1.5,0,0,3,0,1955,0,98155,47.7754,-122.296,342000
8012,2015-03-27,4,2120,8520,1.0,0,0,3,520,1978,0,98023,47.302,-122.373,278100
8013,2014-10-28,4,1540,4840,1.0,0,2,4,690,1929,0,98126,47.5491,-122.375,450000
8014,2014-08-25,4,2000,5006,2.0,0,0,3,0,2005,0,98058,47.466,-122.147,349950
8015,2015-04-10,4,2400,6053,2.0,0,0,3,0,2001,0,98038,47.3869,-122.033,425000
8016,2014-06-26,4,2110,8751,1.0,0,0,3,600,1962,0,98011,47.7617,-122.215,435000
8017,2014-06-26,4,2550,19017,1.0,0,0,4,1250,1961,0,98155,47.7682,-122.284,460000
8018,2014-12-22,4,1440,8114,1.0,0,0,4,0,1963,0,98155,47.7639,-122.332,323000
8019,2015-04-30,2,810,6827,1.0,0,0,3,0,1944,0,98106,47.5495,-122.357,325000
8020,2014-08-13,2,1170,4635,1.0,0,0,4,480,1924,0,98117,47.6842,-122.359,480000
8021,2015-04-30,3,3590,8400,1.0,0,0,3,640,1958,2007,98005,47.595,-122.173,1330000
8022,2015-04-27,4,2090,6485,1.0,0,0,3,810,1956,0,98178,47.4958,-122.265,210000
8023,2015-04-01,5,3820,5750,2.0,0,3,3,990,2000,0,98116,47.5581,-122.385,920000
8024,2014-12-02,3,1460,8290,1.0,0,0,3,0,1959,0,98125,47.7246,-122.3,399000
8025,2014-08-18,3,2360,4063,1.0,0,0,5,1180,1940,0,98117,47.6902,-122.382,631750
8026,2015-03-26,3,1100,8680,1.0,0,0,3,0,1962,0,98023,47.3072,-122.363,184000
8027,2015-04-16,4,2100,7208,2.0,0,0,3,0,1974,0,98058,47.4478,-122.128,333000
8028,2014-06-20,2,1310,2841,2.0,0,0,3,0,2004,0,98038,47.3502,-122.022,218000
8029,2015-02-24,2,750,2964,1.0,0,0,5,0,1919,0,98118,47.5518,-122.277,258305
8030,2014-07-15,5,1720,5000,1.5,0,0,3,0,1915,0,98103,47.6627,-122.355,775000
8031,2014-06-11,3,3370,19585,2.0,0,0,3,170,1951,0,98133,47.7388,-122.339,515000
8032,2014-06-24,2,1200,1259,2.0,0,0,3,200,2015,0,98144,47.6001,-122.298,455000
8033,2015-02-18,3,1830,6807,2.5,0,0,5,0,1954,0,98155,47.7613,-122.322,440000
8034,2014-06-19,3,3870,3819,2.0,0,0,3,1110,2002,0,98102,47.6452,-122.317,1440000
8035,2014-07-14,3,2220,3707,2.0,0,0,4,600,1919,0,98122,47.617,-122.286,850000
8036,2015-05-01,3,2920,21375,1.0,0,0,3,1070,1961,0,98028,47.7666,-122.265,480000
8037,2014-11-26,5,2540,27007,1.0,0,0,3,1020,1980,2014,98058,47.4326,-122.155,420000
8038,2014-09-12,3,1970,7100,1.0,0,0,3,380,1976,0,98072,47.7353,-122.172,408000
8039,2014-08-20,5,2170,9752,1.0,0,0,3,1070,1962,0,98003,47.3355,-122.331,278000
8040,2015-01-22,3,2350,1620,2.0,0,0,3,790,2001,0,98112,47.6308,-122.279,1200000
8041,2014-06-13,4,2630,39000,2.0,0,0,3,0,1979,0,98042,47.4089,-122.149,454000
8042,2015-04-17,4,4120,14866,1.0,1,4,3,2050,1965,0,98006,47.5571,-122.193,1850000
8043,2015-05-05,4,2440,5000,2.0,0,0,3,0,2007,0,98065,47.5407,-121.89,499000
8044,2015-02-18,5,3480,6625,2.0,0,0,3,0,2012,0,98059,47.4815,-122.153,590000
8045,2014-07-30,3,1900,4805,2.0,0,0,3,340,1999,0,98108,47.5686,-122.315,385000
8046,2014-09-24,4,3160,10043,2.0,0,2,3,0,2011,0,98034,47.7001,-122.238,1250000
8047,2014-09-24,2,1330,2159,1.0,0,0,4,0,1979,0,98198,47.3822,-122.32,202200
8048,2015-03-11,3,1420,13468,1.0,0,0,3,460,1976,0,98033,47.6693,-122.176,450000
8049,2015-05-08,3,2570,233481,1.5,0,0,4,0,1986,0,98038,47.4199,-122.034,435000
8050,2015-02-04,2,1270,43560,1.0,0,0,4,0,1908,0,98042,47.3651,-122.165,550000
8051,2015-05-04,3,2470,5650,1.0,0,2,3,920,1973,0,98178,47.5072,-122.252,361000
8052,2015-01-20,4,2590,12600,2.0,0,0,3,0,1979,0,98006,47.5566,-122.162,760000
8053,2014-06-16,4,3030,8507,2.0,0,0,3,0,2003,0,98033,47.6675,-122.176,902000
8054,2015-04-11,3,1240,4550,1.5,0,0,4,0,1951,0,98116,47.5803,-122.398,505000
8055,2015-02-25,3,1040,8925,1.0,0,0,4,0,1961,0,98023,47.3265,-122.335,200000
8056,2015-02-04,5,2320,6375,1.0,0,0,4,1050,1967,0,98001,47.3351,-122.282,260000
8057,2014-09-25,2,1190,5100,1.5,0,0,2,0,1928,0,98117,47.6773,-122.382,417000
8058,2015-02-02,3,2030,8690,1.0,0,0,4,670,1986,0,98023,47.3185,-122.391,287500
8059,2015-04-07,3,1390,10530,1.0,0,0,3,0,1961,0,98033,47.7025,-122.196,450000
8060,2015-01-30,2,2050,4000,1.5,0,2,3,0,1979,0,98119,47.6415,-122.373,825000
8061,2014-08-27,4,3050,6179,2.0,0,0,4,720,1926,0,98112,47.6253,-122.284,1480000
8062,2015-02-25,2,1240,5500,1.5,0,0,3,0,1921,0,98118,47.5257,-122.263,319950
8063,2014-08-28,4,3030,30000,2.0,0,0,4,0,1981,0,98072,47.7468,-122.112,682000
8064,2015-05-06,3,1930,6000,1.0,0,0,3,800,1956,0,98119,47.6516,-122.375,560000
8065,2014-12-30,3,1490,10344,1.0,0,0,3,0,1985,0,98155,47.7517,-122.326,350000
8066,2014-10-28,3,1510,10215,1.0,0,0,4,0,1995,0,98022,47.2078,-122.003,270000
8067,2015-03-05,3,1320,35100,1.0,0,0,3,0,1990,0,98092,47.312,-122.129,284000
8068,2014-07-14,4,2330,4606,2.0,0,0,3,0,2004,0,98031,47.3934,-122.184,308000
8069,2014-05-29,4,2240,7725,1.0,0,0,5,1120,1956,0,98106,47.5331,-122.365,450000
8070,2014-06-18,4,2050,34222,2.0,0,0,4,0,1989,0,98077,47.7572,-122.022,540000
8071,2014-06-10,4,1680,11123,1.0,0,0,3,550,1959,0,98177,47.7565,-122.361,380000
8072,2015-02-24,4,2200,122403,1.5,0,0,3,0,1971,0,98014,47.6301,-121.911,522500
8073,2014-10-21,1,670,7957,1.0,0,0,4,0,1978,0,98038,47.3594,-122.056,118000
8074,2015-04-23,4,1730,7210,1.0,0,0,4,720,1968,0,98003,47.354,-122.315,280400
8075,2014-09-03,4,2710,41811,1.5,0,0,4,1020,1995,0,98075,47.5836,-122.046,710000
8076,2014-09-10,3,3410,25741,2.0,0,0,4,0,1993,0,98014,47.6929,-121.868,720000
8077,2014-05-05,3,1330,7500,1.0,0,0,3,0,1961,0,98004,47.6074,-122.195,787000
8078,2015-03-30,4,1990,2660,2.0,0,0,3,0,2012,0,98034,47.732,-122.178,537000
8079,2014-11-03,2,1900,4450,1.0,0,0,5,400,1916,0,98144,47.5834,-122.293,650000
8080,2015-01-06,4,1310,8640,1.0,0,0,3,400,1948,0,98146,47.5104,-122.342,154200
8081,2015-01-15,4,1690,7260,1.0,0,0,3,610,1979,0,98023,47.3001,-122.368,238000
8082,2014-08-04,3,1040,8199,1.0,0,0,3,0,1953,0,98155,47.7348,-122.302,285650
8083,2014-08-07,2,1340,1286,2.0,0,0,3,150,2006,0,98122,47.617,-122.309,485500
8084,2015-01-26,2,1120,7350,1.0,0,0,3,0,1942,0,98155,47.7648,-122.31,315000
8085,2014-06-17,5,9640,13068,1.0,1,4,3,4820,1983,2009,98040,47.557,-122.21,4670000
8086,2014-11-17,3,2310,10525,2.0,0,0,5,0,1965,0,98033,47.6727,-122.174,627000
8087,2015-04-10,3,2190,34528,2.0,0,0,3,0,1994,0,98027,47.4594,-121.986,525000
8088,2014-09-19,3,1220,1281,2.0,0,0,3,290,2014,0,98105,47.67,-122.317,526000
8089,2015-03-27,3,1200,3060,1.0,0,0,4,140,1910,0,98115,47.679,-122.315,480000
8090,2014-10-08,3,3840,53696,2.0,0,0,3,0,1996,0,98077,47.7322,-122.035,970000
8091,2014-08-11,4,2460,9973,1.0,0,0,4,900,1965,0,98177,47.7133,-122.361,640000
8092,2014-06-27,3,1630,7950,1.0,0,0,3,310,1985,0,98042,47.4224,-122.159,279000
8093,2014-07-10,2,970,9750,1.0,0,0,5,0,1940,0,98146,47.5073,-122.372,303000
8094,2014-06-25,4,1780,5336,1.5,0,0,5,850,1918,0,98178,47.5094,-122.263,315000
8095,2015-03-25,4,1760,7268,1.0,0,0,4,680,1979,0,98058,47.4267,-122.148,336500
8096,2014-11-13,2,770,8150,1.0,0,0,3,0,1951,0,98118,47.5324,-122.275,163250
8097,2015-02-18,3,1760,6927,1.0,0,0,3,710,1962,0,98011,47.7623,-122.2,444950
8098,2014-08-01,2,990,2446,2.0,0,0,3,0,1998,0,98144,47.5919,-122.297,285000
8099,2015-03-17,2,1250,4960,1.0,0,0,3,310,1938,0,98115,47.6893,-122.325,370000
8100,2014-12-15,3,1440,5150,2.0,0,0,3,0,1997,0,98106,47.5456,-122.356,330000
8101,2014-08-20,2,1960,4018,1.0,0,0,5,980,1950,0,98108,47.5629,-122.32,395000
8102,2015-04-16,6,2510,5310,1.0,0,0,4,1050,1944,0,98108,47.5533,-122.304,440000
8103,2014-05-03,4,2920,6605,2.0,0,0,3,0,2012,0,98059,47.4909,-122.144,625000
8104,2014-09-29,3,1730,46638,2.0,0,0,3,0,1991,0,98045,47.4614,-121.709,435000
8105,2014-11-18,3,1570,2577,2.0,0,0,3,0,2005,0,98019,47.7456,-121.984,299950
8106,2014-09-29,2,970,4233,1.0,0,0,4,0,1944,0,98199,47.6384,-122.4,560000
8107,2014-05-20,4,2800,9764,2.0,0,0,3,0,2002,0,98038,47.3543,-122.012,380000
8108,2014-05-19,4,1580,7800,2.0,0,0,2,0,1906,0,98144,47.5848,-122.302,333000
8109,2014-06-10,2,1220,3000,1.0,0,0,3,300,1926,0,98117,47.6823,-122.365,499000
8110,2015-02-24,3,1550,8000,1.0,0,0,3,220,1980,0,98118,47.5536,-122.286,386000
8111,2014-09-22,3,1220,7620,1.0,0,0,3,500,1947,2014,98166,47.4564,-122.352,320600
8112,2014-06-10,2,1651,18200,1.0,0,0,3,0,1946,0,98070,47.4621,-122.461,285000
8113,2014-09-09,7,3150,7800,2.0,0,0,3,0,2013,0,98118,47.5259,-122.279,450000
8114,2014-12-18,2,800,7150,1.0,0,0,3,0,1933,0,98030,47.3788,-122.224,175000
8115,2015-04-21,5,3190,5857,2.0,0,0,3,0,2004,0,98058,47.4575,-122.119,544800
8116,2015-01-21,3,1720,7587,1.0,0,0,4,580,1981,0,98092,47.3175,-122.182,220000
8117,2014-09-05,2,1100,1695,2.0,0,0,3,0,2009,0,98118,47.5663,-122.289,374000
8118,2015-02-27,3,1010,7896,1.0,0,0,3,0,1984,0,98031,47.4046,-122.181,200000
8119,2015-05-06,3,1010,7896,1.0,0,0,3,0,1984,0,98031,47.4046,-122.181,259950
8120,2014-07-22,4,1760,9222,1.0,0,0,3,620,1971,0,98023,47.3099,-122.362,255000
8121,2015-03-23,3,1400,6750,1.0,0,0,3,360,1975,0,98034,47.717,-122.226,447000
8122,2015-03-19,3,1820,8722,1.5,0,0,3,0,1926,2008,98022,47.2137,-121.989,287000
8123,2014-09-30,3,1470,6950,1.0,0,0,5,0,1932,0,98133,47.7619,-122.343,344950
8124,2014-10-10,2,770,7000,1.0,0,0,3,0,1921,0,98024,47.5654,-121.89,212000
8125,2014-07-23,5,1340,11583,1.0,0,0,3,150,1962,0,98034,47.709,-122.214,425000
8126,2014-09-04,1,480,4560,1.0,0,0,3,0,1922,0,98065,47.5253,-121.826,170000
8127,2015-02-12,3,1260,4080,1.5,0,0,4,0,1928,0,98103,47.6893,-122.354,565000
8128,2014-06-23,2,870,11100,1.0,0,0,3,0,1940,0,98146,47.5038,-122.364,234000
8129,2014-10-09,3,4010,12105,1.0,0,3,5,1410,1983,0,98006,47.554,-122.151,1510000
8130,2015-01-26,3,2340,8414,1.0,0,0,3,1060,1993,0,98188,47.4685,-122.265,345000
8131,2015-04-27,3,1770,3172,2.0,0,0,3,0,2009,0,98065,47.5164,-121.878,415000
8132,2014-10-10,5,2660,10637,1.5,0,0,5,990,1922,0,98115,47.6945,-122.292,760000
8133,2015-02-26,5,3600,20001,2.0,0,0,4,0,1976,0,98166,47.4484,-122.339,484000
8134,2014-09-26,2,1230,1107,2.0,0,0,3,0,2006,0,98029,47.5475,-121.999,360000
8135,2015-02-24,3,3270,39586,1.5,0,0,3,0,1988,0,98077,47.731,-122.078,875000
8136,2014-05-14,3,3100,20553,1.0,0,0,3,0,1954,0,98177,47.7635,-122.377,930000
8137,2014-05-16,3,1900,6660,1.0,0,0,5,950,1966,0,98038,47.3594,-122.054,250000
8138,2015-04-21,2,1750,2731,2.0,0,0,3,0,2012,0,98065,47.5169,-121.878,394000
8139,2015-01-22,4,3380,11270,2.0,0,1,3,1220,2007,0,98074,47.6124,-122.06,865000
8140,2014-09-12,2,2090,6000,2.0,0,1,3,0,1918,1985,98116,47.5732,-122.413,477500
8141,2014-12-17,4,4120,12500,1.0,0,4,4,2060,1947,0,98116,47.5914,-122.385,1250000
8142,2014-08-27,3,1260,7500,1.0,0,0,3,420,1947,0,98155,47.772,-122.323,270000
8143,2015-04-28,3,1800,6875,1.0,0,0,4,570,1974,0,98052,47.6773,-122.11,567000
8144,2014-06-02,3,1960,7200,1.0,0,0,4,980,1940,0,98118,47.5655,-122.27,635000
8145,2014-09-11,6,4460,6952,2.5,0,2,4,1000,1930,0,98105,47.6626,-122.269,1870000
8146,2014-06-10,3,1330,9200,1.0,0,0,4,0,1973,0,98092,47.2916,-122.185,183000
8147,2015-04-29,3,1820,78408,1.0,0,0,3,600,1950,0,98042,47.3364,-122.128,309933
8148,2015-03-25,4,3360,9100,1.0,0,0,4,1600,1973,0,98006,47.5641,-122.149,945800
8149,2014-05-22,2,2860,59612,1.0,1,4,3,1350,1948,2003,98023,47.3276,-122.389,503000
8150,2014-08-14,3,1460,10200,1.0,0,0,4,0,1957,0,98055,47.4238,-122.197,220000
8151,2015-04-01,3,1900,36769,1.0,0,0,3,0,1987,0,98092,47.3041,-122.066,335000
8152,2015-04-22,3,1790,9927,1.0,0,2,4,550,1969,0,98075,47.5822,-122.077,650000
8153,2015-02-03,4,3100,7600,2.0,0,0,3,0,2005,0,98031,47.3892,-122.215,511000
8154,2014-12-17,2,900,57063,1.0,0,0,4,0,1938,0,98045,47.4735,-121.786,275000
8155,2015-04-03,2,1530,5000,2.0,0,0,4,270,1989,0,98107,47.6755,-122.37,576250
8156,2015-03-19,2,2070,3128,2.0,1,3,3,310,1988,0,98075,47.5686,-122.06,1450000
8157,2014-06-19,3,1340,4320,1.0,0,0,3,420,1912,1993,98002,47.299,-122.228,186000
8158,2015-05-05,1,1220,4160,1.0,0,0,3,0,1922,0,98115,47.6746,-122.315,655100
8159,2014-05-05,4,2370,6500,2.0,0,0,3,0,1998,0,98092,47.3328,-122.173,328000
8160,2015-03-10,3,1890,11036,1.0,0,0,3,430,1973,0,98133,47.7426,-122.354,441000
8161,2015-04-14,3,1480,7725,1.5,0,0,4,0,1981,0,98059,47.483,-122.163,370000
8162,2015-04-13,2,1050,8382,1.0,0,0,3,0,1959,0,98040,47.5627,-122.221,630000
8163,2015-04-14,4,2070,14000,1.0,0,0,3,350,1958,0,98028,47.7484,-122.237,470500
8164,2015-04-13,2,1170,6000,1.0,0,0,3,0,1948,0,98168,47.5033,-122.331,285950
8165,2015-03-24,3,1090,7200,1.0,0,0,4,0,1958,0,98040,47.5817,-122.241,698000
8166,2014-06-26,3,1650,6684,2.0,0,0,3,0,1991,0,98031,47.4051,-122.184,268000
8167,2015-02-12,4,4410,8112,3.0,0,4,3,840,2003,0,98116,47.5888,-122.392,1630000
8168,2015-03-30,4,1780,15000,2.0,0,0,2,0,1993,0,98058,47.4239,-122.153,355000
8169,2014-09-17,3,1550,8778,1.0,0,0,3,300,1952,0,98118,47.5413,-122.281,299000
8170,2014-05-21,4,2290,6120,2.0,0,0,4,120,1926,0,98115,47.6746,-122.327,1000000
8171,2015-04-20,4,2220,8229,1.5,0,0,4,0,1958,0,98030,47.3722,-122.22,275000
8172,2015-05-03,3,1150,10240,1.0,0,0,3,120,1918,0,98106,47.5222,-122.357,475000
8173,2014-06-23,4,2000,37045,2.0,0,0,3,0,1989,0,98042,47.3398,-122.071,260000
8174,2014-07-18,2,1270,7560,1.5,0,0,4,0,1932,0,98133,47.7083,-122.357,416000
8175,2014-11-19,5,1810,11205,1.5,0,2,3,0,1915,0,98178,47.5099,-122.262,495000
8176,2015-01-14,3,1450,8100,1.0,0,0,3,0,1952,0,98125,47.7027,-122.289,357500
8177,2014-08-25,2,1170,1079,3.0,0,0,3,0,2003,0,98103,47.6607,-122.333,459500
8178,2014-09-03,3,1730,6930,2.0,0,0,3,0,1994,0,98003,47.2621,-122.308,258000
8179,2015-04-11,3,2680,98445,1.0,0,0,5,0,1962,0,98059,47.5015,-122.108,600000
8180,2014-09-19,3,1260,24550,1.5,0,2,4,0,1937,0,98136,47.5442,-122.396,665000
8181,2014-10-03,3,1020,10152,1.0,0,0,5,0,1959,0,98056,47.4971,-122.168,165000
8182,2014-05-18,5,1970,8605,2.0,0,0,4,0,1994,0,98022,47.1944,-122.013,297000
8183,2014-10-23,2,830,5100,1.0,0,0,4,0,1942,0,98126,47.5259,-122.379,350000
8184,2014-05-13,4,5030,11023,2.0,0,2,3,1780,2008,0,98040,47.5722,-122.236,2450000
8185,2015-05-13,2,800,9450,1.0,0,0,3,0,1958,0,98058,47.4563,-122.184,180000
8186,2015-04-07,3,1330,12092,1.0,0,0,4,610,1981,0,98168,47.5102,-122.324,339950
8187,2015-01-27,3,1030,4700,1.0,0,0,3,0,1952,0,98146,47.5118,-122.377,365000
8188,2014-06-05,4,5660,193593,2.0,0,0,3,1560,2001,0,98019,47.7064,-121.981,955000
8189,2014-05-27,3,2330,1987,2.0,0,4,3,920,2004,0,98107,47.6735,-122.405,732000
8190,2014-06-16,3,1540,10800,1.0,0,0,5,770,1947,0,98040,47.5763,-122.222,500000
8191,2015-02-13,6,2040,8560,1.0,0,2,4,940,1961,0,98008,47.616,-122.115,610000
8192,2014-06-04,3,1540,7800,1.0,0,0,3,0,2004,0,98125,47.7041,-122.288,525000
8193,2014-06-17,4,1920,13787,1.0,0,0,4,700,1966,0,98188,47.4502,-122.277,170000
8194,2014-07-13,3,1870,3439,2.0,0,0,3,0,2005,0,98042,47.3992,-122.163,300000
8195,2014-10-29,5,2960,12527,2.0,0,0,3,1020,1986,0,98023,47.3134,-122.35,389500
8196,2015-02-19,3,1690,10250,1.0,0,0,4,0,1955,0,98166,47.4531,-122.344,330000
8197,2014-11-14,3,1610,7187,2.0,0,0,3,0,1988,0,98042,47.3764,-122.117,269950
8198,2014-08-28,2,670,4720,1.0,0,0,4,0,1948,0,98106,47.5243,-122.358,107000
8199,2014-12-02,3,1752,14626,2.0,0,2,3,0,2005,0,98032,47.3755,-122.278,249000
8200,2014-08-18,4,1540,5920,1.5,0,0,5,0,1935,0,98125,47.7148,-122.301,442500
8201,2015-04-17,3,3160,286181,2.0,0,3,3,0,2002,0,98010,47.3401,-121.946,579000
8202,2015-01-21,3,2570,39634,2.0,0,0,3,0,1984,0,98075,47.596,-122.08,621500
8203,2014-11-19,3,1370,7500,1.0,0,0,3,290,1958,0,98198,47.4167,-122.322,203000
8204,2014-09-09,2,860,5800,1.0,0,0,5,0,1942,0,98056,47.4979,-122.183,222900
8205,2015-04-09,2,1680,17400,1.5,0,0,3,0,1991,0,98038,47.3836,-122.006,453000
8206,2014-06-25,1,930,29258,1.0,0,0,3,0,1941,0,98178,47.4837,-122.236,190000
8207,2015-04-06,4,1820,7381,1.0,0,0,5,670,1962,0,98058,47.4567,-122.171,320000
8208,2014-12-10,3,2120,4370,1.5,0,0,3,0,1904,0,98122,47.606,-122.307,733500
8209,2015-02-18,4,3330,21785,2.0,0,0,3,0,1994,0,98059,47.4725,-122.136,555000
8210,2014-12-15,3,2520,6170,2.0,0,0,3,670,2003,0,98038,47.3522,-122.042,364950
8211,2014-11-20,3,1560,9247,1.0,0,0,3,400,1989,0,98033,47.6954,-122.174,490000
8212,2015-04-27,5,2250,13526,1.0,0,1,3,900,1957,0,98125,47.7108,-122.279,688000
8213,2014-07-11,2,640,7768,1.0,0,0,3,0,1942,0,98106,47.515,-122.359,165000
8214,2014-11-13,5,3880,8370,2.0,0,0,4,0,2004,0,98056,47.4811,-122.179,506000
8215,2014-12-09,3,3360,7108,2.0,0,0,3,590,1905,2004,98112,47.6187,-122.284,2190000
8216,2015-04-29,5,2350,7800,1.0,0,0,4,840,1968,0,98008,47.6225,-122.107,754000
8217,2015-04-17,5,2340,1989,2.0,1,4,3,0,1959,0,98118,47.5193,-122.257,949950
8218,2014-08-22,3,1430,1056,3.0,0,0,3,0,2003,0,98117,47.684,-122.388,443600
8219,2014-08-14,3,1920,12244,2.0,0,0,3,0,1998,0,98019,47.7256,-121.97,380600
8220,2015-01-26,3,4330,14600,2.0,0,0,3,700,1985,0,98074,47.6341,-122.044,722800
8221,2015-02-10,2,790,5150,1.0,0,0,4,0,1948,0,98118,47.5528,-122.272,342888
8222,2014-09-16,4,2350,5946,1.0,0,2,3,1000,1957,0,98115,47.6879,-122.298,555000
8223,2014-06-03,3,1350,3068,2.0,0,0,3,0,1991,0,98122,47.6099,-122.293,613000
8224,2014-07-02,3,1470,10052,1.0,0,0,4,0,1956,0,98125,47.726,-122.316,480000
8225,2015-03-16,6,1680,5202,1.5,0,0,2,0,1911,0,98033,47.6798,-122.206,619500
8226,2014-06-24,4,1890,8505,1.0,0,0,3,600,1980,0,98052,47.6796,-122.115,437000
8227,2015-04-08,4,2030,9905,1.0,0,0,4,0,1959,0,98006,47.5518,-122.184,621000
8228,2014-07-14,4,1760,4080,1.5,0,0,4,0,1906,0,98103,47.675,-122.331,810000
