,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,price
10832,2014-06-11,4,2490,17833,2.0,0,2,3,9,1000,1979,0,98125,740000
10838,2014-10-23,4,3720,30649,2.0,0,0,3,10,0,1988,0,98053,899000
10847,2014-06-26,3,3760,8500,2.5,0,3,4,10,700,1910,0,98116,1250000
10855,2015-05-07,4,2060,4000,1.5,0,2,3,7,480,1920,1990,98103,750000
10858,2014-05-23,3,2390,9157,2.0,0,0,3,9,0,1984,0,98052,735000
10862,2014-08-04,4,3250,8970,2.0,0,0,3,10,0,1994,0,98075,791500
10868,2014-08-20,4,1440,4300,1.5,0,0,4,8,150,1929,0,98117,656000
10884,2015-02-10,4,2250,7245,1.0,0,0,4,7,1000,1963,0,98005,735000
10890,2015-05-12,3,2440,4244,2.0,0,0,3,8,0,2011,0,98052,729000
10895,2014-08-06,4,2340,5940,1.0,0,0,3,8,1050,1953,0,98115,650500
10909,2015-03-06,4,1600,4500,1.5,0,0,4,7,0,1926,0,98115,725000
10913,2014-09-23,4,3090,7650,2.0,0,2,3,8,750,1959,1989,98042,734000
10916,2014-09-11,4,2095,4400,1.5,0,0,5,8,800,1910,0,98116,711000
10924,2015-04-20,5,4140,6770,2.0,0,0,3,9,1110,2004,0,98027,825000
10934,2014-07-30,4,2480,12688,1.0,0,0,4,9,660,1967,0,98004,1010000
10937,2015-04-28,4,3980,16304,1.0,0,1,3,10,1500,1968,0,98004,1580000
10938,2015-02-18,3,2580,6000,2.0,0,0,3,8,800,1925,0,98144,665000
10940,2014-07-14,2,2140,5000,1.0,0,0,3,7,1140,1930,1991,98112,675000
10942,2014-06-30,4,1800,3245,1.5,0,0,4,8,0,1929,0,98103,875000
10946,2014-07-11,8,4040,20666,1.0,0,0,4,9,2020,1962,0,98004,1650000
10958,2015-02-24,4,2020,4350,2.0,0,0,5,9,290,1943,0,98199,868000
10963,2014-06-25,4,3920,12415,2.0,0,0,3,10,0,1997,0,98075,770000
10964,2014-05-09,4,3100,3773,2.0,0,0,3,8,1100,1919,1996,98122,742500
10965,2014-06-24,4,3220,15600,1.0,0,0,5,9,1540,1973,0,98006,1250000
10967,2015-04-07,4,2700,17853,2.0,0,0,4,9,0,1960,0,98004,1560000
10969,2014-05-13,4,4400,16625,2.0,0,0,3,11,0,2003,0,98075,1050000
10970,2014-12-17,3,2190,8500,1.0,0,0,4,9,0,1957,0,98112,1570000
10973,2015-04-15,3,1650,5000,1.5,0,0,4,8,0,1900,0,98107,730000
10977,2015-03-27,4,3890,422096,1.5,0,0,3,9,740,2001,0,98038,1130000
10983,2014-08-27,3,2740,18455,2.0,0,1,4,10,1230,1977,0,98040,699000
10984,2014-11-25,3,2610,11290,1.0,0,0,3,7,980,1985,0,98033,757000
10986,2014-07-01,3,2570,28500,1.0,0,0,3,9,600,1983,0,98052,660000
10994,2014-05-30,4,2500,92347,1.0,0,0,4,8,1000,1970,0,98040,950000
10999,2015-03-18,3,2940,10809,2.0,0,0,3,10,0,1992,0,98006,850000
11001,2014-12-02,6,2550,5000,2.0,0,0,4,7,0,1907,0,98117,1020000
11005,2014-06-03,3,2140,4923,1.0,0,0,4,8,1070,1928,0,98103,710000
11006,2015-01-14,5,3450,6360,2.0,0,0,5,9,1590,1905,0,98122,1380000
11012,2014-07-25,3,3136,54450,1.5,0,0,5,8,0,1910,0,98070,665000
11013,2015-03-24,4,2590,3889,3.0,0,0,3,9,0,2013,0,98007,760000
11016,2014-10-03,3,2660,10350,1.0,0,4,4,8,1330,1971,0,98008,851000
11021,2014-10-31,3,3860,12786,2.0,0,0,4,10,0,1984,0,98006,903000
11022,2015-01-07,3,2140,4800,2.0,0,0,3,8,450,1905,0,98112,998500
11025,2014-08-01,4,2660,11200,2.0,0,0,3,9,0,1999,0,98004,1130000
11028,2015-01-12,3,2980,7700,1.0,0,0,3,9,450,1964,0,98112,1230000
11031,2015-03-25,4,2790,6538,2.0,0,0,3,9,0,2003,0,98027,751000
11033,2014-05-14,4,4470,60373,2.0,0,0,3,11,0,1988,0,98072,1120000
11035,2015-04-23,4,2340,5300,1.0,0,0,5,8,640,1963,0,98008,665000
11045,2014-08-19,3,2250,8000,1.0,0,2,4,9,0,1955,0,98177,998800
11047,2014-08-05,4,1780,11436,1.0,0,0,5,9,0,1967,0,98004,1000000
11051,2014-10-30,4,2390,4000,1.5,0,0,5,8,930,1931,0,98103,845000
11053,2014-06-18,3,2920,9370,1.0,0,0,4,8,1300,1981,0,98006,650000
11056,2014-06-10,4,3340,12248,2.0,0,1,3,9,870,1998,0,98126,870000
11061,2014-10-15,4,3520,19200,1.0,1,4,4,9,1570,1951,0,98136,1660000
11067,2014-11-06,4,2010,7000,2.0,0,0,5,8,0,1901,0,98199,774000
11072,2014-11-18,4,2990,6626,2.0,0,0,3,9,0,2014,0,98052,814950
11075,2014-12-16,3,3860,9000,1.0,0,2,3,9,1930,1970,0,98155,880000
11077,2014-12-08,5,3750,8279,2.0,0,0,3,9,0,2001,0,98074,910000
11081,2014-12-09,5,3700,8504,2.0,0,0,3,8,950,1950,2014,98105,1300000
11088,2014-07-02,3,1760,4000,2.0,0,0,3,8,0,1922,0,98102,690000
11096,2014-07-14,5,3070,5000,2.0,0,0,3,9,1020,2006,0,98103,1110000
11103,2014-05-28,3,1970,23180,1.0,1,4,3,8,870,1937,1998,98136,1180000
11115,2015-05-01,3,2810,6300,2.0,0,0,3,8,0,2001,0,98074,725000
11123,2014-07-07,3,2030,11070,2.0,0,0,4,8,0,1980,0,98052,685000
11126,2014-11-03,3,2520,7975,2.0,0,0,4,9,970,1990,0,98033,825000
11127,2014-06-16,6,1840,2774,1.0,0,0,3,7,780,1900,0,98122,660000
11132,2014-09-25,4,2820,15000,2.0,0,0,4,9,0,1985,0,98052,650000
11133,2015-02-19,4,3060,8000,2.0,0,0,4,8,1020,1922,0,98144,877500
11142,2015-02-12,4,2520,8442,1.0,0,0,4,7,880,1953,0,98004,770000
11153,2015-02-17,3,3120,12406,2.0,0,2,3,9,1180,1983,0,98006,850000
11155,2015-01-27,5,2640,13290,1.0,1,4,4,8,1240,1954,0,98178,750000
11156,2015-03-25,3,3730,13264,2.0,0,0,3,9,0,1989,0,98077,1070000
11168,2014-07-22,3,3270,168000,2.0,0,0,4,10,0,1982,0,98056,750000
11175,2015-01-16,3,2320,6744,2.0,0,0,3,9,390,2014,0,98125,674000
11188,2014-06-11,3,2500,7378,1.0,0,0,5,7,1110,1948,0,98177,700000
11195,2014-05-27,4,3160,9525,2.5,0,0,3,10,0,1997,0,98040,1380000
11203,2014-06-20,5,3240,6551,1.5,0,4,4,9,740,1939,0,98115,1230000
11205,2015-03-27,3,2230,13529,1.0,0,0,3,9,0,1949,0,98004,1450000
11209,2015-04-12,4,3460,9699,2.0,0,0,3,10,0,1987,0,98074,746500
11214,2015-04-27,4,4380,66613,1.5,0,0,3,11,0,1993,0,98077,1400000
11215,2014-10-31,3,2290,9047,2.0,0,0,4,8,0,1984,0,98006,753000
11218,2014-12-11,3,2620,28703,1.0,0,0,3,10,0,1985,0,98052,725000
11221,2014-08-14,3,4160,35153,3.0,0,2,3,12,470,2001,0,98040,1700000
11241,2014-06-11,3,4500,21870,2.0,0,0,3,10,0,2004,0,98092,785000
11245,2014-06-18,4,4850,12445,2.0,1,4,5,10,1000,1989,0,98034,3000000
11247,2014-11-21,4,3700,7051,2.0,0,0,3,11,0,2006,0,98029,950000
11248,2014-12-03,6,3500,5150,2.0,0,0,5,8,1070,1909,0,98117,865000
11249,2014-06-04,3,1670,9600,1.0,0,0,5,8,0,1961,0,98040,785000
11251,2015-04-15,3,3400,12825,1.0,0,1,3,9,0,1961,0,98118,951000
11255,2015-02-09,3,3040,21052,2.0,0,0,4,10,0,1980,0,98004,1600000
11256,2014-12-11,5,3700,7920,3.0,0,4,3,9,800,1983,0,98115,1400000
11260,2014-06-26,4,3990,5267,2.0,0,0,3,10,0,2008,0,98006,1080000
11266,2014-05-15,4,3550,19865,2.0,0,0,3,9,0,1962,2002,98039,2100000
11269,2014-11-05,4,4070,129808,2.0,0,0,3,10,0,1998,0,98038,710000
11272,2014-06-05,5,4400,15580,2.0,0,0,3,11,1010,2003,0,98004,1800000
11278,2014-05-27,4,3720,29043,2.0,0,0,3,9,0,1991,0,98033,857000
11279,2015-02-25,3,1690,13500,1.0,0,0,4,7,0,1978,0,98040,780000
11280,2014-09-23,3,2300,5000,1.0,0,0,4,8,1150,1938,0,98199,650000
11283,2014-07-25,4,2130,8410,2.0,0,0,4,8,0,1977,0,98006,671500
11284,2014-09-03,4,3320,52707,2.0,0,0,3,10,0,1999,0,98074,813000
11287,2014-05-05,4,2010,3600,1.5,0,0,3,7,0,1902,0,98119,740000
11291,2015-04-27,4,3570,6246,2.0,0,0,3,7,0,2005,0,98075,663000
11293,2014-08-11,3,2930,7005,3.0,0,2,3,9,260,1999,0,98117,1050000
11299,2014-09-05,3,2380,3600,1.5,0,0,3,7,690,1927,0,98112,695000
11307,2015-04-07,4,2450,27081,2.0,0,0,3,8,0,1985,0,98052,729000
11309,2014-10-14,3,1280,2114,1.5,0,0,3,8,0,1904,0,98122,687500
11310,2014-08-14,5,2910,15118,1.0,0,0,5,9,1130,1972,0,98006,1170000
11311,2014-10-15,4,2430,10050,2.0,0,0,4,8,0,1979,0,98006,825000
11320,2015-04-01,3,1350,941,3.0,0,0,3,9,0,2007,0,98119,874000
11322,2014-11-10,3,1940,4500,1.0,0,3,3,7,850,1926,0,98107,700000
11328,2014-11-06,4,3740,41458,2.0,0,2,3,11,0,2000,0,98072,1080000
11338,2014-12-16,4,1500,3075,2.0,0,0,5,7,80,1929,0,98103,651500
11340,2015-04-07,3,3620,8072,2.0,0,0,3,10,700,1999,0,98006,1160000
11343,2014-05-15,3,1790,6117,1.0,0,2,3,8,440,1940,0,98199,790000
11350,2014-06-16,4,3190,14565,2.0,0,0,3,11,0,1990,0,98077,862000
11351,2014-08-19,4,3190,14565,2.0,0,0,3,11,0,1990,0,98077,870000
11352,2015-02-24,4,2180,9726,1.0,0,0,4,9,0,1966,0,98040,875000
11357,2014-08-21,3,1980,7807,2.0,0,0,4,9,0,1989,0,98033,775000
11361,2015-04-29,3,2510,10418,1.0,0,0,3,8,700,1968,0,98115,825000
11367,2014-06-17,4,2570,6251,2.0,0,0,3,9,0,2000,0,98004,1170000
11371,2014-09-04,3,3000,5000,1.5,0,0,4,7,890,1918,0,98144,666000
11376,2015-03-23,3,2320,5284,2.0,0,0,3,8,0,2004,0,98075,650000
11386,2014-12-03,5,4290,17100,1.0,0,3,3,9,1810,1972,2007,98040,1710000
11389,2014-10-14,3,2480,4000,1.0,0,0,3,8,1240,1948,2014,98122,920000
11390,2014-08-19,4,4110,15929,2.0,1,4,3,12,1390,2001,0,98115,2300000
11393,2014-05-20,4,2620,13777,1.5,0,2,4,9,900,1926,0,98144,978000
11401,2014-11-05,3,3340,12690,1.0,0,0,3,10,790,1956,1988,98105,1300000
11405,2014-11-18,3,3380,9528,2.0,0,0,3,10,0,1994,0,98059,751000
11409,2015-03-18,3,2605,2216,2.0,0,2,4,9,515,1979,0,98033,1020000
11412,2014-06-20,3,3050,18892,1.0,1,4,4,8,1400,1962,0,98198,950000
11420,2015-02-20,4,1990,8900,1.0,0,0,4,8,0,1972,0,98006,745000
11427,2014-10-28,5,3150,35283,1.0,0,0,3,10,1350,1975,0,98005,935000
11428,2014-09-22,3,3010,5717,2.0,0,0,3,10,0,2000,0,98007,848000
11429,2015-03-12,5,3920,5823,2.0,0,0,3,9,920,2000,0,98029,827500
11430,2014-05-20,6,2880,3192,2.0,0,0,4,8,700,1919,0,98103,1130000
11434,2014-12-09,4,4130,5575,2.0,1,4,4,10,1270,1993,0,98075,2750000
11438,2014-06-25,3,2210,4000,2.0,0,0,3,8,0,2008,0,98053,660000
11442,2014-05-19,4,2640,5900,2.0,0,2,3,8,0,1937,1998,98136,850000
11453,2015-05-05,4,3530,5500,2.0,0,0,3,8,670,1940,0,98105,1660000
11458,2014-12-15,2,2700,9854,1.0,0,0,3,9,0,2012,0,98053,850000
11459,2014-09-21,5,3270,16553,2.0,0,2,5,9,800,1968,0,98040,1180000
11470,2014-12-11,4,2520,2600,2.0,0,0,5,8,850,1925,0,98119,1130000
11473,2014-05-05,4,2600,5390,1.0,0,0,4,8,1300,1960,0,98199,855000
11476,2015-03-06,4,2170,3672,2.0,0,0,3,9,0,1905,1989,98115,1330000
11486,2014-05-14,5,3810,8019,2.0,0,0,3,10,0,2008,0,98074,966000
11491,2014-05-02,4,1820,5000,1.5,0,1,3,7,180,1945,0,98115,650000
11494,2014-06-26,3,2270,11989,1.0,0,0,4,9,0,1968,0,98040,815000
11495,2015-03-16,3,2290,5002,2.0,0,0,4,9,340,1995,0,98033,1070000
11499,2014-07-21,3,2050,15020,1.0,0,2,3,9,450,1960,0,98177,760000
11502,2015-04-02,3,1730,6784,2.5,0,0,4,7,0,1942,0,98199,676000
11504,2014-06-30,4,3220,4392,1.5,0,0,4,9,900,1931,0,98105,880000
11505,2014-09-03,4,4330,26162,2.0,0,0,3,11,0,1997,0,98074,1210000
11510,2015-02-20,4,1900,10454,1.0,0,0,4,7,720,1954,0,98004,650000
11512,2014-07-29,3,2960,42159,2.0,0,0,3,10,0,1995,0,98052,849000
11514,2014-10-28,3,3760,5260,2.0,0,0,3,9,530,2002,0,98029,825000
11519,2014-11-13,4,3360,13636,2.0,0,0,3,10,0,1987,0,98074,765000
11523,2015-01-09,3,4560,13363,1.0,0,4,3,11,1800,1995,0,98004,3200000
11528,2014-11-12,4,4030,4200,3.0,0,0,3,9,0,1992,0,98199,950000
11529,2014-08-22,3,2020,9718,1.0,0,0,3,8,0,1956,0,98040,677500
11530,2014-12-05,4,2740,8120,2.0,0,0,3,9,0,1999,0,98074,690000
11532,2014-10-22,5,2500,11617,1.0,0,0,4,9,940,1966,0,98040,840000
11534,2015-04-27,3,1460,6480,1.0,0,2,4,7,480,1940,0,98117,675000
11539,2015-04-28,4,2920,10424,1.0,0,0,5,8,1400,1964,0,98005,810000
11546,2015-02-03,4,2620,5060,2.0,0,0,3,9,0,2005,0,98116,804000
11547,2014-09-04,3,1750,2640,1.0,0,0,3,8,740,1914,2005,98119,808250
11560,2015-04-01,4,5000,38012,2.0,0,0,3,11,1390,2004,0,98029,1450000
11561,2014-10-29,5,2140,5000,1.5,0,0,4,7,120,1913,0,98122,680000
11562,2014-05-08,6,3510,5760,2.5,0,0,4,10,0,1906,0,98112,1750000
11577,2014-06-15,4,2500,5801,1.5,0,0,3,8,540,1926,0,98112,1140000
11579,2014-07-30,4,3020,8622,2.0,0,0,3,9,0,1976,2003,98004,1190000
11586,2014-06-17,4,4170,9748,2.0,0,0,3,11,0,2004,0,98059,1200000
11587,2014-05-22,4,3090,6744,2.0,0,4,3,9,0,1923,2015,98177,850000
11590,2014-07-01,5,3350,4000,2.0,0,0,4,8,840,1997,0,98105,1110000
11591,2014-05-28,3,2510,5503,2.0,0,2,3,9,0,1995,0,98136,820000
11594,2015-03-02,5,4170,33310,2.0,0,0,4,11,0,1991,0,98006,1300000
11596,2014-07-16,4,3650,7784,2.0,0,0,3,9,0,2006,0,98052,835000
11597,2014-10-02,6,2830,10579,1.0,0,0,4,8,1400,1967,0,98005,705000
11608,2015-04-15,5,4590,12793,2.0,0,2,5,11,1000,1928,0,98199,2800000
11619,2014-10-22,5,2960,28300,1.0,0,3,4,9,800,1959,0,98177,1250000
11621,2015-04-06,3,1150,5000,1.0,0,0,3,8,0,1959,2015,98117,717000
11626,2014-11-21,3,1510,3600,1.0,0,0,5,8,280,1910,0,98119,800000
11630,2014-05-28,6,3610,17580,1.0,0,4,5,9,1540,1959,0,98075,968000
11632,2015-04-21,3,3510,9824,2.0,0,0,3,9,0,2002,0,98075,948000
11633,2014-09-24,3,2260,9577,2.0,0,0,3,8,560,1925,2004,98117,900000
11645,2014-06-27,3,2610,35000,2.0,0,0,3,10,0,1988,0,98072,665000
11650,2014-07-24,4,2640,9000,2.0,0,0,3,10,0,1990,0,98052,790000
11651,2014-12-02,5,1790,9335,2.0,0,0,5,8,0,1952,0,98004,695000
11654,2014-06-25,4,1910,16532,1.0,0,0,4,7,490,1940,0,98117,650000
11655,2015-03-18,4,1530,3615,1.5,0,0,4,7,0,1913,0,98103,675000
11660,2015-03-20,4,2800,72309,2.0,0,0,3,9,0,1992,0,98072,752875
11661,2014-06-30,5,5000,26540,2.0,0,3,3,10,1590,2008,0,98040,1730000
11664,2015-04-01,5,3950,11438,2.0,0,2,3,10,520,2006,0,98033,1420000
11667,2014-10-27,4,3040,13559,2.0,0,0,3,11,0,2003,0,98059,840000
11668,2014-05-07,5,4130,226076,2.0,0,0,3,9,960,1985,0,98077,900000
11674,2015-04-30,4,2640,3000,2.0,0,0,3,7,560,1908,0,98109,1550000
11680,2015-04-23,4,2490,4325,1.5,0,0,3,8,800,1922,2003,98105,1080000
11683,2014-05-28,4,2980,7000,2.0,0,3,3,10,840,1900,2014,98144,1400000
11685,2014-07-02,4,3550,12327,1.5,0,0,4,10,1370,1990,0,98011,720000
11696,2014-05-09,2,2200,188200,1.0,0,3,3,8,0,2007,0,98022,705000
11699,2014-08-13,3,2250,5301,2.0,0,0,4,8,740,1975,0,98115,750000
11703,2014-06-06,2,2460,16940,1.5,0,4,4,9,530,1936,0,98117,1370000
11715,2014-09-25,4,3260,4500,2.0,0,0,3,9,960,1930,2014,98109,1280000
11716,2014-11-24,5,3970,8029,2.0,0,2,3,9,1000,1979,0,98177,995000
11717,2014-06-23,4,4570,74487,2.0,0,4,5,12,0,1948,1985,98177,1580000
11726,2015-03-04,3,1990,13000,2.0,0,3,3,9,0,1980,0,98028,700000
11728,2014-07-23,4,2500,35802,1.5,0,0,3,7,0,1955,0,98005,850000
11730,2014-08-19,6,2750,4400,2.0,0,0,3,8,980,1987,0,98103,869900
11741,2014-11-25,4,4980,13000,2.0,0,3,3,9,1900,1982,0,98052,1250000
11749,2014-05-15,3,4560,17622,2.0,0,0,4,9,760,1986,0,98074,695000
11751,2015-03-26,5,3180,4628,2.0,0,0,3,10,760,2001,0,98199,1240000
11755,2014-08-06,5,3420,5669,2.0,0,0,3,9,800,2003,0,98027,855000
11756,2014-12-30,4,2420,7200,2.0,0,0,3,9,0,1991,0,98033,771000
11758,2014-10-18,5,3680,6060,2.0,0,0,5,9,1050,1925,0,98112,1850000
11767,2014-08-25,3,2850,11535,1.0,0,1,3,8,1170,1952,2008,98155,900000
11775,2014-12-15,4,4340,5500,2.0,0,0,3,10,1490,2008,0,98199,1280000
11776,2015-04-24,4,2860,11545,1.0,0,0,4,8,1430,1966,0,98005,957000
11783,2015-03-19,3,2580,9825,1.5,0,1,4,9,820,1978,0,98027,688888
11786,2014-06-23,4,3440,7661,2.0,0,0,3,11,0,2006,0,98029,905000
11793,2015-04-15,4,2890,4000,1.5,0,0,4,9,700,1931,0,98109,740000
11806,2014-05-20,4,1680,4021,1.5,0,0,3,7,0,1921,0,98103,700000
11808,2015-04-06,3,1730,3400,1.0,0,0,5,7,760,1928,0,98107,670000
11821,2014-05-13,3,1310,3880,1.0,0,0,3,7,220,1956,0,98117,717000
11825,2015-04-01,5,4320,32840,2.0,0,0,3,12,0,1990,0,98006,1600000
11831,2014-08-26,4,3820,8114,2.0,0,0,3,10,0,2005,0,98004,1620000
11832,2015-02-18,3,2050,21744,2.0,1,4,4,9,300,1930,0,98166,770000
11836,2014-06-04,3,2370,9619,1.0,0,0,4,8,720,1973,0,98052,746000
11838,2014-11-18,4,2370,10513,2.0,0,0,4,8,0,1987,0,98052,688100
11839,2014-05-12,4,2350,3150,1.5,0,0,4,8,660,1910,0,98103,870300
11843,2015-02-18,3,3910,7080,1.0,0,0,5,9,1940,1949,0,98112,1480000
11846,2014-07-21,4,2440,7491,2.0,0,0,4,10,0,1988,0,98029,700000
11858,2014-10-22,4,3370,5638,2.0,0,0,3,10,1120,2001,0,98034,730000
11861,2014-12-24,5,3990,10120,2.0,0,0,3,9,1170,1990,0,98011,650000
11862,2014-08-29,4,4070,7800,3.0,0,0,4,8,680,2002,0,98115,1400000
11864,2014-07-22,4,3730,11820,2.0,0,0,3,10,1270,1990,0,98029,690000
11866,2014-12-18,3,3490,4000,2.0,0,0,3,9,920,2009,0,98112,1620000
11871,2014-05-21,5,4850,36450,2.0,0,0,3,10,0,1977,0,98005,975000
11882,2014-08-06,2,1860,5940,1.0,0,2,5,8,840,1956,0,98116,672500
11890,2014-09-09,4,3420,33106,2.0,0,0,3,9,0,2004,0,98010,655000
11894,2014-08-22,5,3847,17654,1.0,0,2,5,9,1548,1975,0,98003,810000
11896,2015-01-07,4,3580,12000,1.0,0,0,3,10,1740,1979,0,98074,879900
11897,2015-03-20,5,4050,11358,2.0,0,0,4,10,1270,1980,0,98040,1290000
11898,2015-04-02,3,3240,23522,2.0,0,0,3,10,1110,1992,0,98010,902500
11899,2015-05-13,3,1540,8400,1.5,0,0,3,7,0,1902,0,98122,900000
11901,2014-11-03,4,2340,6000,1.0,0,0,5,8,1070,1953,0,98199,685000
11908,2014-09-17,4,2810,11560,1.0,0,0,5,7,1070,1962,0,98008,674000
11910,2015-05-01,3,3510,92347,2.0,0,0,3,10,0,1990,0,98038,674950
11912,2014-10-06,4,3720,5000,2.5,0,0,5,9,1000,1905,0,98102,1440000
11915,2015-04-27,5,4310,28008,2.0,0,0,3,10,0,1988,0,98053,1130000
11922,2014-05-28,4,3650,6982,2.0,0,2,4,9,1120,1951,2003,98115,1210000
11924,2015-04-13,4,3610,13292,2.0,0,0,3,10,0,1996,0,98075,875909
11932,2014-05-05,5,3190,16920,1.0,0,3,3,9,1500,1976,0,98006,1030000
11935,2015-04-02,4,4160,13170,2.0,0,0,3,11,1120,2001,0,98059,1150000
11936,2014-08-25,4,2220,4000,1.5,0,0,3,8,250,1925,0,98105,785000
11937,2015-04-28,3,2870,13695,2.0,0,0,3,10,0,1991,0,98052,872750
11938,2014-08-15,4,3950,10214,1.0,0,3,3,10,1900,1955,0,98117,900000
11940,2015-04-10,5,4780,20440,1.0,0,0,4,10,1120,1975,0,98039,2580000
11941,2014-07-29,4,3160,39960,1.0,0,0,3,10,0,1980,0,98005,940000
11943,2014-06-24,4,3920,37122,2.0,0,0,3,10,0,1996,0,98053,850000
11956,2014-06-09,4,2030,3905,1.5,0,0,4,7,400,1926,0,98103,831000
11960,2014-11-19,4,3420,7462,2.0,0,0,3,9,0,2002,0,98074,839900
11961,2014-11-13,4,2850,11000,2.0,0,0,3,8,0,1998,0,98052,760000
11962,2015-05-12,4,2030,3300,1.5,0,0,4,8,500,1927,0,98116,750000
11963,2015-04-08,5,4590,11265,2.0,0,0,4,11,1140,1927,0,98112,3000000
11966,2014-09-24,6,4000,7500,2.0,0,0,3,7,0,1978,0,98122,739000
11967,2014-09-08,3,1490,16200,1.0,0,0,5,8,0,1958,0,98005,685650
11968,2014-06-25,4,4225,284011,2.0,0,0,4,11,0,1985,0,98074,1010000
11969,2014-09-16,4,2120,4000,1.5,0,0,4,8,200,1929,0,98105,980000
11977,2014-06-20,5,3260,11700,1.0,0,0,3,8,1630,1964,0,98008,681500
11979,2014-10-20,4,4370,217882,2.0,0,0,3,10,0,1984,0,98053,897500
11980,2014-12-29,3,2620,9112,2.0,0,0,3,9,0,1995,0,98052,738000
11986,2014-08-05,5,3850,14990,1.0,0,0,4,9,1560,1964,0,98004,1400000
11987,2014-11-26,4,3450,35100,2.0,0,0,3,10,0,1987,0,98052,832500
11988,2014-07-17,4,3950,12320,2.0,0,0,3,10,0,2001,0,98065,771150
11992,2015-03-16,3,1600,2538,2.0,0,0,3,7,0,1929,0,98102,845000
11993,2014-07-25,4,4060,5500,2.0,0,0,5,9,1400,1924,0,98102,1300000
11997,2014-07-29,4,3080,4553,2.5,0,0,3,8,0,2008,0,98052,750000
12004,2014-09-26,4,3470,10045,2.0,0,0,3,10,0,1993,0,98027,920000
12005,2014-10-24,7,5100,21802,2.0,0,0,3,10,1460,2001,0,98075,936000
12006,2014-05-08,3,2430,12757,1.0,0,2,4,8,1090,1952,0,98004,1500000
12007,2014-10-27,3,2420,7200,1.0,0,0,3,8,1000,1948,0,98115,1100000
12011,2015-03-27,3,1870,4320,1.0,0,0,4,7,900,1920,0,98103,680000
12013,2014-12-23,4,3210,8400,1.5,0,0,5,7,1170,1914,0,98136,756450
12021,2014-09-29,4,2970,5400,2.5,0,0,4,9,0,1900,0,98112,1260000
12031,2015-01-27,4,2960,5040,2.0,0,3,3,9,750,1952,1993,98116,857500
12032,2014-12-30,3,2700,22343,1.5,0,1,4,10,0,1977,0,98040,1060000
12039,2014-11-17,3,1760,4125,1.5,0,3,4,7,0,1927,0,98103,688500
12040,2014-05-19,3,2010,4905,1.0,0,0,5,7,780,1912,0,98122,700000
12043,2015-03-06,4,2420,7725,1.0,0,0,4,8,530,1972,0,98052,655000
12047,2014-10-27,3,1670,5060,2.0,0,2,5,7,0,1925,0,98126,715000
12053,2015-02-13,4,1670,13125,1.0,0,0,5,8,0,1973,0,98052,661000
12054,2015-04-29,4,1670,13125,1.0,0,0,5,8,0,1973,0,98052,697000
12055,2014-06-27,5,3650,13297,2.0,0,0,5,9,900,1969,0,98040,1200000
12061,2014-09-11,3,2010,4320,2.0,0,2,3,9,0,1999,0,98118,699000
12062,2014-06-19,3,3910,19023,2.0,0,0,3,11,0,1985,0,98014,805000
12066,2015-03-25,4,3270,6055,2.0,0,0,3,9,0,2007,0,98056,725000
12084,2015-04-24,4,2990,8640,1.0,0,0,5,8,890,1959,0,98005,1110000
12088,2014-06-01,5,3640,8239,2.0,0,3,3,10,1100,1982,0,98008,1600000
12092,2014-10-29,5,3350,3600,2.0,0,0,3,10,1090,2014,0,98119,1430000
12117,2014-10-06,4,3320,244807,2.0,0,0,3,9,0,2001,0,98010,675000
12121,2014-11-07,4,2110,6820,1.0,0,0,5,7,580,1942,0,98115,650000
12122,2015-04-06,3,1850,5000,1.5,0,0,2,6,0,1900,0,98107,975000
12125,2015-04-28,4,2970,14880,1.0,0,4,5,9,1410,1962,0,98075,815000
12130,2014-08-01,4,3140,7260,2.0,0,0,3,8,940,2004,0,98006,744000
12136,2015-03-02,4,3390,6200,2.0,0,0,4,8,860,1916,0,98144,895000
12137,2014-05-07,4,2310,13300,1.0,0,0,3,7,420,1950,0,98004,1110000
12139,2015-04-11,4,2400,3520,1.0,0,0,3,7,1030,1924,2005,98109,885000
12142,2015-04-24,4,1930,5398,1.0,0,0,3,7,500,1953,0,98119,700000
12143,2015-01-30,5,2560,10360,1.0,0,0,4,8,690,1966,0,98008,667000
12154,2015-02-24,4,2930,4408,1.0,0,0,5,8,1270,1939,0,98144,718000
12166,2014-12-11,3,2680,41804,1.0,0,0,3,9,0,1989,0,98045,676000
12171,2014-09-10,3,2040,4125,1.5,0,0,4,8,500,1917,0,98107,710500
12174,2014-08-21,4,3860,17820,1.0,0,4,4,10,1230,1975,0,98004,2140000
12176,2014-07-20,4,3450,8395,2.0,0,4,4,10,810,1993,0,98122,1670000
12182,2014-10-03,3,2040,3960,2.0,0,2,5,8,0,1928,0,98103,857500
12183,2014-05-06,4,3030,7864,2.0,0,0,3,9,0,1999,0,98074,685000
12185,2014-06-05,3,2670,10338,2.0,0,0,3,9,0,1987,0,98007,749000
12187,2015-01-14,3,3610,8502,1.5,0,2,3,10,1000,1930,0,98126,1020000
12190,2014-07-30,5,3540,9970,2.0,0,3,3,9,0,1970,0,98125,775000
12192,2014-06-20,5,3366,7800,2.5,0,2,3,8,400,1937,0,98199,1300000
12195,2014-09-15,3,2450,9377,1.0,0,2,4,8,910,1962,0,98125,687500
